,Team,FG_Percentage,TP_Percentage,FT_Percentage,Minutes.per.Game,Points.per.Game,TRB.per.game,Assits.per.Game,WS_per_game,BPM,VORP,Player
191,DEN,0.462,0.335,0.654,24.098958333333332,8.796875,3.9114583333333335,1.0338541666666667,18.3,-1.1,2.0,Jerami Grant
192,DEN,0.448,0.321,0.676,18.678260869565218,5.243478260869566,3.4434782608695653,0.8608695652173913,4.0,-0.7,0.7,Torrey Craig
193,DEN,0.524,0.347,0.828,28.29126213592233,16.265372168284788,9.576051779935275,5.13915857605178,39.0,7.6,21.3,Nikola Jokić
194,DEN,0.43,0.342,0.79,23.291571753986332,10.562642369020502,3.938496583143508,2.364464692482916,16.7,-0.6,3.5,Will Barton
195,,0.474,0.0,0.6,4.0588235294117645,1.411764705882353,1.3529411764705883,0.17647058823529413,0.1,-4.0,0.0,Jarred Vanderbilt
196,DEN,0.493,0.412,0.812,23.36046511627907,10.081395348837209,2.2906976744186047,3.5697674418604652,6.4,0.1,1.1,Monte Morris
197,,0.391,0.25,0.5,6.75,2.625,2.25,0.625,0.1,-2.9,0.0,PJ Dozier
198,,0.553,0.298,0.75,17.809667673716014,7.525679758308157,4.483383685800605,0.9214501510574018,22.4,2.1,6.1,Dwight Powell
199,DAL,0.45,0.386,0.853,27.42258883248731,9.723350253807107,2.6598984771573604,1.7017766497461928,38.7,-0.2,9.8,Courtney Lee
200,DAL,0.446,0.333,0.769,20.926666666666666,6.973333333333334,2.6866666666666665,1.1466666666666667,4.0,-2.4,-0.3,Justin Jackson
201,DAL,0.418,0.342,0.816,26.081683168316832,13.047029702970297,2.5594059405940595,1.8341584158415842,15.0,-1.8,0.5,Tim Hardaway Jr.
202,DAL,0.43,0.329,0.714,32.21917808219178,21.36986301369863,7.835616438356165,5.917808219178082,5.1,4.2,3.7,Luka Dončić
203,,0.452,0.409,0.789,10.785714285714286,3.9761904761904763,1.5,0.5238095238095238,0.8,-2.3,0.0,Ryan Broekhoff
204,DAL,0.464,0.348,0.718,21.824324324324323,9.283783783783784,2.3378378378378377,3.1486486486486487,2.5,-2.5,-0.2,Jalen Brunson
205,DAL,0.445,0.334,0.797,19.236180904522612,7.366834170854271,2.778894472361809,2.708542713567839,10.6,1.8,3.7,Delon Wright
206,DAL,0.467,0.439,0.846,21.559585492227978,9.27461139896373,1.8911917098445596,1.6787564766839378,8.4,-0.1,2.0,Seth Curry
207,DAL,0.468,0.337,0.767,18.97222222222222,6.048611111111111,3.9652777777777777,0.8472222222222222,6.3,0.9,2.0,Maxi Kleber
208,DAL,0.405,0.303,0.733,22.320652173913043,5.929347826086956,3.7717391304347827,1.0271739130434783,5.0,-0.8,1.2,Dorian Finney-Smith
209,DAL,0.437,0.361,0.805,30.97860962566845,17.834224598930483,7.064171122994653,1.3368983957219251,12.1,-0.1,2.8,Kristaps Porziņģis
210,,0.381,0.75,0.667,7.235294117647059,1.3529411764705883,0.8235294117647058,0.11764705882352941,0.0,-4.5,-0.1,Antonius Cleveland
211,,0.424,0.351,0.792,19.746882793017456,8.968827930174564,2.1134663341645887,3.9376558603491274,23.1,-1.5,1.8,J.J. Barea
212,,0.583,0.4,0.773,9.779569892473118,6.155913978494624,3.9408602150537635,0.5698924731182796,9.7,1.6,1.7,Boban Marjanović
213,PHI,0.555,0.0,0.581,33.95652173913044,16.39751552795031,8.472049689440993,7.950310559006211,17.7,4.3,8.8,Ben Simmons
214,PHI,0.425,0.367,0.824,30.7,12.11923076923077,3.1884615384615387,2.8615384615384616,15.9,0.8,5.6,Josh Richardson
215,PHI,0.48,0.314,0.787,30.660377358490567,24.20125786163522,11.427672955974844,3.157232704402516,17.0,3.4,6.6,Joel Embiid
216,,0.412,0.375,0.75,18.5,6.666666666666667,2.1666666666666665,1.6666666666666667,0.1,-4.0,-0.1,Zhaire Smith
217,,0.494,0.354,0.481,14.522727272727273,4.704545454545454,3.75,0.9090909090909091,1.4,1.2,0.5,Jonah Bolden
218,PHI,0.2,0.333,,22.0,3.0,1.0,1.0,0.0,0.4,0.0,Matisse Thybulle
219,PHI,0.391,0.318,0.714,12.80952380952381,4.142857142857143,1.6666666666666667,0.9047619047619048,0.3,-2.8,-0.1,Shake Milton
220,PHI,0.525,0.367,0.754,32.80304955527319,14.1143583227446,8.385006353240152,3.241423125794155,85.9,3.2,34.1,Al Horford
221,PHI,0.471,0.364,0.821,30.40219378427788,15.447897623400365,5.9689213893967095,1.8884826325411335,39.6,0.1,9.0,Tobias Harris
222,PHI,0.463,0.362,0.756,16.336384439359268,7.14187643020595,3.123569794050343,0.9244851258581236,13.3,-2.4,-0.8,Mike Scott
223,PHI,0.518,0.216,0.748,14.425675675675675,5.565315315315315,4.61936936936937,1.3333333333333333,16.8,1.8,6.2,Kyle O'Quinn
224,PHI,0.456,0.356,0.793,20.544802867383513,6.465949820788531,3.186379928315412,0.8781362007168458,11.6,-0.6,2.0,James Ennis
225,PHI,0.443,0.377,0.776,14.09,4.775,1.305,1.88,4.6,-2.1,-0.1,Raul Neto
226,,0.408,0.34,0.8,23.626038781163434,10.869806094182826,2.0526315789473686,3.6038781163434903,10.2,-2.2,-0.4,Trey Burke
227,PHI,0.389,0.327,0.792,12.34920634920635,4.841269841269841,1.9365079365079365,0.8888888888888888,1.2,-2.8,-0.2,Furkan Korkmaz
228,LAL,0.517,0.313,0.795,34.57173447537473,23.734475374732334,10.526766595289079,2.113490364025696,72.0,4.8,27.6,Anthony Davis
229,,0.453,0.335,0.731,32.074829931972786,17.346938775510203,5.884353741496598,2.1700680272108843,7.0,-1.5,0.6,Kyle Kuzma
230,LAL,0.504,0.343,0.736,38.591326105087575,27.156797331109257,7.413678065054212,7.231025854879066,226.5,9.1,129.8,LeBron James
231,LAL,0.425,0.405,0.817,25.444444444444443,9.02415458937198,3.50402576489533,1.605475040257649,39.5,3.0,20.0,Danny Green
232,,0.461,0.332,0.737,31.99646017699115,21.249557522123894,10.851327433628319,3.2424778761061948,44.1,2.9,22.5,DeMarcus Cousins
233,LAL,0.412,0.345,0.799,29.740976645435243,11.878980891719745,3.3312101910828025,1.634819532908705,23.7,0.0,7.2,Kentavious Caldwell-Pope
234,LAL,0.57,0.074,0.588,17.3801261829653,8.00788643533123,5.080441640378549,0.3785488958990536,31.9,-0.1,5.2,JaVale McGee
235,LAL,0.473,0.414,0.786,16.42622950819672,7.409836065573771,2.0245901639344264,1.9098360655737705,3.5,-3.0,-0.5,Quinn Cook
236,LAL,0.465,0.393,0.732,23.213443396226417,7.741745283018868,3.2735849056603774,1.6049528301886793,42.1,1.1,15.2,Jared Dudley
237,LAL,0.402,0.399,0.817,15.457337883959044,6.955631399317406,1.3447098976109215,0.5767918088737202,4.5,-3.2,-1.3,Troy Daniels
238,,0.439,0.398,0.766,17.629032258064516,5.854838709677419,2.129032258064516,2.4516129032258065,1.5,-1.9,0.0,Alex Caruso
239,,0.46,0.315,0.605,31.65939393939394,10.384242424242425,4.835151515151515,8.454545454545455,58.4,1.4,22.6,Rajon Rondo
240,LAL,0.436,0.364,0.778,28.64435946462715,12.040152963671128,2.9789674952198855,1.8145315487571703,14.5,-1.9,0.6,Avery Bradley
241,,0.0,,0.5,5.5,1.0,0.5,0.0,-0.1,-13.3,0.0,Kostas Antetokounmpo
242,LAL,0.583,0.095,0.567,34.45263157894737,17.33684210526316,12.62200956937799,1.4698564593301435,128.9,2.4,39.9,Dwight Howard
243,MEM,0.423,0.339,0.778,24.233455882352942,9.466911764705882,3.9080882352941178,1.4191176470588236,28.7,0.7,8.8,Jae Crowder
244,,0.395,0.329,0.809,22.662295081967212,5.918032786885246,3.2688524590163937,1.544262295081967,9.2,-0.7,2.3,Solomon Hill
245,,0.415,0.294,0.65,25.30128205128205,12.320512820512821,4.4743589743589745,1.935897435897436,-2.4,-4.6,-2.5,Josh Jackson
246,,0.466,0.333,0.71,33.42418772563177,12.144404332129964,5.082129963898917,4.351083032490974,96.4,2.9,45.5,Andre Iguodala
247,MEM,0.435,0.359,0.745,26.712871287128714,10.297029702970297,2.900990099009901,1.504950495049505,1.2,-3.4,-1.0,Dillon Brooks
248,MEM,0.504,0.345,0.767,26.1864406779661,13.813559322033898,4.661016949152542,1.0847457627118644,3.3,0.1,0.8,Jaren Jackson Jr.
249,MEM,0.375,0.317,0.75,11.205128205128204,5.538461538461538,0.6153846153846154,0.6923076923076923,0.0,-6.6,-0.5,Grayson Allen
250,MEM,0.492,0.322,0.706,19.611295681063122,5.332225913621262,3.916943521594684,1.9003322259136213,15.4,2.1,6.1,Kyle Anderson
251,,0.294,0.125,0.7,11.6,2.6,2.066666666666667,0.5333333333333333,-0.2,-9.3,-0.3,Yuta Watanabe
252,MEM,0.391,0.305,0.7,19.352941176470587,4.901960784313726,2.627450980392157,3.156862745098039,0.0,-2.6,-0.1,De'Anthony Melton
253,MEM,0.39,0.341,0.839,14.542857142857143,4.814285714285714,2.8142857142857145,0.8428571428571429,1.1,-1.4,0.1,Bruno Caboclo
254,MEM,0.5,0.0,0.5,25.0,14.0,4.0,4.0,-0.1,-1.0,0.0,Ja Morant
255,MEM,0.5,1.0,1.0,23.0,8.0,7.0,1.0,0.1,5.7,0.0,Brandon Clarke
256,MEM,0.42,0.332,0.814,17.733870967741936,5.096774193548387,1.5362903225806452,3.346774193548387,8.5,-1.3,0.8,Tyus Jones
257,MEM,0.558,0.352,0.786,25.13673469387755,12.061224489795919,8.5,0.8,45.3,0.0,6.1,Jonas Valančiūnas
258,MEM,0.5,0.0,1.0,24.0,9.0,2.0,2.0,0.0,-2.8,0.0,Marko Guduric
259,UTA,0.628,0.0,0.63,28.744471744471745,11.132678132678132,10.538083538083539,1.339066339066339,52.9,5.1,21.0,Rudy Gobert
260,UTA,0.44,0.374,0.819,32.60709759188847,14.877059569074778,2.9493029150823826,5.721166032953105,71.2,1.9,25.5,Mike Conley
261,UTA,0.436,0.351,0.805,33.5796178343949,22.146496815286625,3.9745222929936306,3.9235668789808917,10.6,0.9,3.9,Donovan Mitchell
262,,0.407,0.0,0.75,5.416666666666667,2.0833333333333335,2.1666666666666665,0.16666666666666666,0.1,-4.7,0.0,Tony Bradley
263,UTA,0.457,0.378,0.788,18.75657894736842,5.151315789473684,3.460526315789474,1.4407894736842106,5.8,-0.1,1.4,Royce O'Neale
264,UTA,0.447,0.408,0.741,24.72972972972973,8.00982800982801,3.108108108108108,3.3538083538083536,23.1,1.7,9.3,Joe Ingles
265,,0.4,0.304,0.77,19.333333333333332,5.916666666666667,1.75,2.264705882352941,2.7,-3.3,-1.3,Dante Exum
266,UTA,0.434,0.364,0.821,7.0,2.880434782608696,1.2391304347826086,0.4673913043478261,1.0,-2.8,-0.1,Georges Niang
267,UTA,0.463,0.388,0.846,27.7825,13.2775,3.3775,1.395,18.5,-1.7,1.0,Bojan Bogdanović
268,UTA,0.394,0.32,0.742,25.704453441295545,11.793522267206479,3.076923076923077,4.161943319838056,-1.1,-3.7,-2.8,Emmanuel Mudiay
269,UTA,0.441,0.333,0.805,30.006968641114984,13.153310104529616,4.502903600464576,1.5934959349593496,40.2,-1.3,4.4,Jeff Green
270,UTA,0.569,0.0,0.584,20.223088923556944,6.4992199687987515,6.767550702028081,0.7784711388455539,41.3,0.9,9.5,Ed Davis
271,POR,0.434,0.368,0.889,36.263636363636365,23.529090909090908,4.169090909090909,6.34,70.5,4.0,30.1,Damian Lillard
272,POR,0.454,0.401,0.839,29.99757281553398,17.815533980582526,3.1383495145631066,2.9101941747572817,27.7,0.2,7.0,CJ McCollum
273,POR,0.418,0.351,0.72,20.671487603305785,8.694214876033058,3.06198347107438,1.8987603305785123,11.0,-1.0,2.6,Kent Bazemore
274,POR,0.575,0.222,0.594,26.031976744186046,13.369186046511627,11.418604651162791,0.5901162790697675,37.0,0.4,5.5,Hassan Whiteside
275,POR,0.481,0.375,0.749,17.57758620689655,7.646551724137931,4.301724137931035,0.9568965517241379,3.0,-2.5,-0.2,Skal Labissière
276,POR,0.441,0.318,0.72,16.88888888888889,5.638888888888889,3.8194444444444446,0.8541666666666666,3.5,-1.4,0.4,Zach Collins
277,POR,0.429,0.323,0.556,7.285714285714286,3.8095238095238093,0.6190476190476191,0.6190476190476191,0.0,-6.2,-0.2,Anfernee Simons
278,,0.491,0.071,0.666,22.912903225806453,11.638709677419355,8.0,1.9,16.4,1.3,5.9,Jusuf Nurkić
279,,0.32,0.238,0.429,7.4,2.6666666666666665,0.7333333333333333,0.3333333333333333,-0.2,-10.3,-0.2,Gary Trent Jr.
280,POR,0.418,0.376,0.772,19.90827067669173,6.366917293233083,3.386466165413534,0.9112781954887218,25.3,-0.5,5.1,Anthony Tolliver
281,POR,0.416,0.32,0.812,18.899280575539567,7.302158273381295,3.0431654676258995,1.3129496402877698,2.4,-3.0,-1.3,Mario Hezonja
282,POR,0.422,0.367,0.841,27.221183800623052,12.554517133956386,2.844236760124611,1.912772585669782,16.1,-1.0,2.2,Rodney Hood
283,,0.507,0.368,0.753,33.44290375203915,17.042414355628058,9.221044045676999,3.201468189233279,144.1,3.5,56.8,Pau Gasol
284,,0.433,0.324,0.781,35.85514834205934,18.986038394415356,4.333333333333333,9.218150087260035,44.3,2.3,22.1,John Wall
285,,0.537,0.125,0.612,16.45689655172414,5.044827586206897,4.287931034482758,0.5310344827586206,24.7,-0.3,4.0,Ian Mahinmi
286,WAS,0.451,0.383,0.797,34.37832310838446,19.842535787321065,3.9529652351738243,3.7484662576687118,36.4,1.0,12.6,Bradley Beal
287,,0.412,0.359,0.81,20.430787589498806,9.599045346062052,2.3854415274463006,1.0763723150357996,30.0,-1.0,4.3,C.J. Miles
288,WAS,0.426,0.309,0.818,10.522727272727273,5.0,1.9772727272727273,0.5454545454545454,0.2,-4.9,-0.3,Moritz Wagner
289,,0.415,0.319,0.681,14.038461538461538,4.769230769230769,2.7884615384615383,1.5384615384615385,0.6,-3.7,-0.3,Troy Brown Jr.
290,WAS,0.237,0.1,0.563,6.217391304347826,1.2173913043478262,1.2173913043478262,0.7391304347826086,-0.1,-2.1,0.0,Isaac Bonga
291,WAS,0.443,0.403,0.847,16.085972850678733,6.208144796380091,2.3484162895927603,0.995475113122172,9.3,1.2,2.9,Dāvis Bertāns
292,WAS,0.428,0.351,0.788,10.74712643678161,4.954022988505747,1.2183908045977012,0.8850574712643678,1.0,-4.8,-0.7,Jordan McRae
293,WAS,0.467,0.0,,25.0,14.0,10.0,0.0,0.0,-9.4,0.0,Rui Hachimura
294,WAS,0.0,0.0,,16.0,0.0,0.0,1.0,0.0,-8.9,0.0,Admiral Schofield
295,WAS,0.603,0.306,0.776,18.170454545454547,9.022727272727273,5.4772727272727275,1.1477272727272727,5.7,1.4,1.3,Thomas Bryant
296,WAS,0.427,0.306,0.678,19.414364640883978,7.416206261510129,2.3646408839779007,3.7808471454880292,11.0,-2.2,-0.6,Ish Smith
297,,0.437,0.36,0.874,29.395876288659792,18.5979381443299,2.515463917525773,5.057731958762886,45.3,1.9,13.9,Isaiah Thomas
298,WAS,,,,1.0,0.0,0.0,1.0,0.0,-32.5,0.0,Garrison Mathews
299,WAS,,,,1.0,0.0,0.0,0.0,0.0,-1.9,0.0,Justin Robinson
300,WAS,0.308,0.5,,6.5,1.5,0.875,0.875,0.0,-1.3,0.0,Chris Chiozza
301,OKC,0.429,0.325,0.825,24.73611111111111,13.36111111111111,2.7175925925925926,4.6342592592592595,13.0,-2.0,-0.1,Dennis Schröder
302,OKC,0.587,0.0,0.552,26.826923076923077,9.636752136752136,7.386752136752137,1.0064102564102564,38.6,1.7,11.8,Steven Adams
303,OKC,0.425,0.376,0.871,31.054545454545455,15.892727272727273,4.865454545454545,2.036363636363636,50.6,1.2,13.8,Danilo Gallinari
304,,0.387,0.333,0.667,11.155963302752294,3.55045871559633,1.7155963302752293,0.42201834862385323,0.8,-5.3,-1.0,Abdel Nader
305,,0.482,0.257,0.467,22.545762711864406,4.596610169491526,4.027118644067796,0.8711864406779661,12.7,0.6,4.4,Andre Roberson
306,OKC,0.425,0.356,0.762,19.985294117647058,5.176470588235294,1.3970588235294117,0.6764705882352942,4.1,-2.1,-0.1,Terrance Ferguson
307,OKC,0.475,0.37,0.791,26.63855421686747,11.024096385542169,2.819277108433735,3.2650602409638556,3.4,-0.4,0.9,Shai Gilgeous-Alexander
308,OKC,0.469,0.371,0.868,35.099894847528915,18.526813880126184,4.490010515247108,9.65720294426919,171.7,7.3,78.4,Chris Paul
309,OKC,0.462,0.16,0.603,10.557692307692308,3.8846153846153846,1.9230769230769231,0.3269230769230769,0.8,-4.7,-0.4,Hamidou Diallo
310,,0.402,0.296,0.667,7.5,2.5625,0.875,0.28125,0.1,-6.3,-0.3,Deonte Burton
311,OKC,0.0,0.0,,19.0,0.0,3.0,0.0,-0.1,-9.6,0.0,Darius Bazley
312,OKC,0.523,0.25,0.631,22.774086378737543,8.129568106312293,6.451827242524917,1.212624584717608,16.7,1.6,6.3,Nerlens Noel
313,OKC,0.466,0.363,0.843,15.912337662337663,5.717532467532467,3.2662337662337664,0.9415584415584416,11.9,0.0,2.5,Mike Muscala
314,,0.333,0.0,0.5,6.25,1.75,1.5,0.75,0.0,0.4,0.0,Justin Patton
315,SAC,0.447,0.419,0.875,26.76734693877551,14.971428571428572,4.053061224489796,1.9714285714285715,10.1,-0.3,2.8,Buddy Hield
316,SAC,0.372,0.133,0.655,7.530612244897959,2.142857142857143,2.4489795918367347,0.5102040816326531,-0.2,-6.5,-0.4,Caleb Swanigan
317,,0.503,0.0,0.637,14.137931034482758,7.0344827586206895,3.8275862068965516,1.4655172413793103,1.0,-2.1,0.0,Harry Giles
318,SAC,0.439,0.345,0.724,29.670967741935485,14.522580645161291,3.2838709677419353,5.903225806451613,4.9,-1.4,0.7,De'Aaron Fox
319,SAC,0.429,0.374,0.833,27.812080536912752,12.812080536912752,3.140939597315436,3.5369127516778525,5.4,-0.9,1.1,Bogdan Bogdanović
320,SAC,0.501,0.313,0.688,25.317460317460316,14.873015873015873,7.634920634920635,0.9841269841269841,3.6,-1.9,0.0,Marvin Bagley III
321,SAC,0.46,0.381,0.755,20.166666666666668,7.0777777777777775,4.355555555555555,1.4703703703703703,10.7,0.6,3.6,Nemanja Bjelica
322,SAC,0.423,0.375,0.834,22.75,8.615,2.35,2.55,6.8,-1.2,0.9,Yogi Ferrell
323,SAC,,,0.5,2.0,1.0,1.0,0.0,0.0,-11.3,0.0,Wenyen Gabriel
324,SAC,0.444,0.327,0.762,21.506616257088847,6.947069943289225,2.578449905482042,2.8147448015122873,21.9,-0.6,3.9,Cory Joseph
325,SAC,0.422,0.351,0.728,29.820158102766797,10.670948616600791,4.82905138339921,2.1798418972332017,60.0,1.5,26.3,Trevor Ariza
326,SAC,0.446,0.374,0.794,30.724584103512015,13.55637707948244,4.900184842883549,1.5360443622920517,29.6,-1.4,2.6,Harrison Barnes
327,SAC,0.533,0.369,0.725,18.333333333333332,6.461538461538462,6.042735042735043,0.717948717948718,17.5,-0.1,3.0,Dewayne Dedmon
328,SAC,0.564,0.257,0.705,16.92511013215859,7.621145374449339,4.3744493392070485,0.933920704845815,12.3,1.1,3.0,Richaun Holmes
329,ORL,0.413,0.382,0.863,24.064356435643564,9.823019801980198,1.886138613861386,3.9715346534653464,42.0,-1.5,2.7,D.J. Augustin
330,ORL,0.446,0.371,0.803,27.96943231441048,13.47816593886463,2.7620087336244543,2.521834061135371,19.5,-1.0,3.1,Evan Fournier
331,ORL,0.419,0.326,0.802,24.815533980582526,8.427184466019417,5.029126213592233,0.970873786407767,4.3,-0.3,1.1,Jonathan Isaac
332,ORL,0.417,0.222,0.534,20.676470588235293,7.852941176470588,3.323529411764706,3.4705882352941178,0.6,-3.2,-0.2,Markelle Fultz
333,,0.419,0.304,0.787,17.33076923076923,4.369230769230769,2.4692307692307693,1.0,2.5,-3.0,-0.6,Wesley Iwundu
334,ORL,0.484,0.301,0.587,16.25,6.229166666666667,5.0,0.8333333333333334,1.8,0.0,0.4,Mohamed Bamba
335,ORL,0.45,0.321,0.707,27.862573099415204,12.450292397660819,6.181286549707602,2.1608187134502925,18.1,0.2,5.3,Aaron Gordon
336,,0.333,0.0,0.25,4.4,1.5,0.5,0.1,-0.1,-12.9,-0.1,Melvin Frazier
337,ORL,0.423,0.337,0.746,25.205663189269746,7.712369597615499,6.095380029806259,1.232488822652757,27.4,0.0,8.5,Al-Farouq Aminu
338,ORL,0.502,0.331,0.741,30.054003724394786,15.702048417132216,10.141527001862197,2.445065176908752,41.9,1.7,15.3,Nikola Vučević
339,ORL,0.423,0.374,0.819,24.261663286004058,10.49290060851927,2.7789046653144016,1.0851926977687627,19.1,-0.8,3.5,Terrence Ross
340,ORL,0.401,0.251,0.702,26.199367088607595,10.848101265822784,4.525316455696203,4.629746835443038,5.2,-0.7,2.7,Michael Carter-Williams
341,,0.574,0.0,0.694,13.271739130434783,4.543478260869565,4.021739130434782,0.782608695652174,4.6,1.4,1.1,Khem Birch
342,,0.326,0.364,1.0,12.0,2.5555555555555554,1.0555555555555556,3.1666666666666665,0.4,-5.4,-0.2,Josh Magette
343,,0.625,,0.875,5.666666666666667,2.25,1.75,0.25,0.4,2.1,0.1,Amile Jefferson
344,BOS,0.462,0.366,0.657,24.336322869955158,11.228699551569507,3.9730941704035874,1.2466367713004485,9.0,-1.8,0.3,Jaylen Brown
345,BOS,0.46,0.401,0.836,30.8125,14.85,5.55625,1.8625,12.0,0.1,2.6,Jayson Tatum
346,BOS,0.446,0.364,0.821,30.622033898305084,15.133898305084745,4.198305084745763,3.4033898305084747,48.1,1.9,17.6,Gordon Hayward
347,BOS,0.38,0.316,0.613,13.492307692307692,2.9307692307692306,1.9076923076923078,0.33076923076923076,1.8,-3.7,-0.8,Semi Ojeleye
348,BOS,0.691,,0.588,8.909090909090908,2.606060606060606,2.5454545454545454,0.24242424242424243,1.2,4.8,0.5,Robert Williams
349,BOS,0.372,0.31,0.764,28.423976608187136,9.292397660818713,3.5350877192982457,3.9327485380116958,16.2,0.6,6.4,Marcus Smart
350,BOS,0.0,,,7.0,0.0,1.0,0.0,0.0,-7.5,0.0,Grant Williams
351,BOS,0.418,0.357,0.835,34.06105610561056,19.836633663366335,3.8267326732673266,5.462046204620462,48.4,2.5,23.2,Kemba Walker
352,BOS,0.2,0.333,,11.0,3.0,1.0,0.0,0.0,-4.9,0.0,Carsen Edwards
353,BOS,0.544,0.349,0.745,14.261538461538462,5.446153846153846,3.8461538461538463,0.9538461538461539,7.0,2.5,2.1,Daniel Theis
354,BOS,0.541,0.292,0.778,22.215753424657535,11.914383561643836,7.6061643835616435,0.8424657534246576,39.7,-1.3,2.2,Enes Kanter
355,BOS,0.467,0.41,0.857,9.432432432432432,3.7837837837837838,1.1081081081081081,1.5405405405405406,0.9,-2.4,0.0,Brad Wanamaker
356,,0.539,0.273,0.572,20.128395061728394,7.807407407407408,5.446913580246914,1.0913580246913581,19.3,0.5,5.1,John Henson
357,,0.413,0.354,0.812,30.10688836104513,14.45605700712589,3.173396674584323,4.038004750593824,11.6,-1.5,1.7,Brandon Knight
358,CLE,0.52,0.0,0.61,27.857904085257548,9.184724689165186,8.573712255772646,0.8969804618117229,40.2,-0.6,5.6,Tristan Thompson
359,CLE,0.444,0.334,0.815,27.532637075718014,14.694516971279374,3.234986945169713,2.6840731070496084,10.4,-1.8,0.6,Jordan Clarkson
360,CLE,0.392,0.38,0.833,21.285714285714285,5.965608465608466,1.8518518518518519,3.740740740740741,10.0,-3.4,-2.9,Matthew Dellavedova
361,,0.583,,0.708,14.241758241758241,6.351648351648351,4.175824175824176,0.6373626373626373,3.0,-2.6,-0.2,Ante Žižić
362,CLE,0.438,0.353,0.736,22.78985507246377,9.0,3.4782608695652173,1.7246376811594204,2.5,-2.2,-0.2,Cedi Osman
363,CLE,0.429,0.401,0.838,31.746987951807228,16.710843373493976,2.8674698795180724,2.9518072289156625,-0.6,-5.1,-2.1,Collin Sexton
364,CLE,0.442,0.37,0.827,32.004559270516715,18.262917933130698,11.268996960486323,2.31306990881459,78.3,2.7,24.9,Kevin Love
365,CLE,0.538,0.292,0.695,22.888461538461538,7.719230769230769,6.5346153846153845,1.6846153846153846,16.4,2.2,6.3,Larry Nance Jr.
366,,0.49,0.354,0.569,12.279069767441861,4.162790697674419,2.953488372093023,0.37209302325581395,2.2,-2.5,-0.1,Alfonzo McKinnie
367,CLE,0.333,0.5,,32.0,8.0,2.0,5.0,0.0,-2.2,0.0,Darius Garland
368,CLE,0.0,0.0,,17.0,0.0,1.0,2.0,-0.1,-8.8,0.0,Kevin Porter Jr.
369,,0.455,0.336,0.794,27.9,14.094736842105263,3.9105263157894736,4.778947368421052,37.0,2.2,16.8,Eric Bledsoe
370,,0.521,0.277,0.742,32.73118279569893,18.806451612903224,8.266666666666667,4.131182795698924,53.2,4.5,24.8,Giannis Antetokounmpo
371,,0.423,0.364,0.551,13.614285714285714,4.3,3.3142857142857145,0.7857142857142857,1.8,-1.7,0.1,D.J. Wilson
372,,0.439,0.357,0.758,16.160714285714285,5.258928571428571,2.919642857142857,0.9732142857142857,2.8,-2.6,-0.3,Sterling Brown
373,,0.403,0.265,0.75,15.222222222222221,4.851851851851852,2.4074074074074074,1.1481481481481481,0.6,-1.8,0.0,Donte DiVincenzo
374,,0.443,0.365,0.773,23.923489932885907,10.583892617449665,5.8120805369127515,1.1476510067114094,44.9,-0.2,8.3,Ersan İlyasova
375,,0.439,0.349,0.796,14.851851851851851,4.611111111111111,2.3287037037037037,1.162037037037037,6.8,-0.6,1.2,Pat Connaughton
376,,0.498,0.347,0.791,30.92747559274756,17.313807531380753,6.548117154811716,1.5216178521617851,60.1,1.0,17.0,Brook Lopez
377,,0.453,0.378,0.801,28.196969696969695,11.245179063360881,3.103305785123967,3.201101928374656,59.9,1.7,19.0,George Hill
378,,0.451,0.388,0.87,31.712087912087913,15.668131868131868,4.443956043956044,3.2263736263736265,31.0,0.2,8.0,Khris Middleton
379,,0.531,0.216,0.757,23.04046997389034,9.06396866840731,5.280678851174935,0.8381201044386423,43.0,0.1,9.3,Robin Lopez
380,,0.425,0.382,0.826,32.56767955801105,13.672651933701658,3.0939226519337018,2.2154696132596685,47.8,0.9,17.4,Wesley Matthews
381,,0.75,0.0,,3.0,3.0,0.5,0.0,0.0,-4.1,0.0,Thanasis Antetokounmpo
382,,0.394,0.321,0.647,20.28654970760234,5.304093567251462,3.783625730994152,1.2222222222222223,0.2,-3.1,-1.0,Dragan Bender
383,,0.423,0.412,0.889,13.631578947368421,5.0,1.631578947368421,0.6842105263157895,0.4,-2.3,0.0,Cameron Reynolds
384,,0.392,0.3,0.773,15.766666666666667,6.7555555555555555,1.9222222222222223,2.566666666666667,0.9,-3.7,-0.6,Frank Mason III
385,,0.443,0.429,0.878,25.743611584327088,9.852640545144805,2.9991482112436114,1.7427597955706984,70.9,0.8,21.2,Kyle Korver
386,,0.443,0.365,0.857,34.12549019607843,24.349019607843136,5.228758169934641,6.2,121.9,7.1,59.9,James Harden
387,,0.428,0.374,0.814,33.04133545310016,16.68839427662957,2.494435612082671,2.9284578696343404,33.6,-0.9,5.8,Eric Gordon
388,,0.422,0.361,0.744,28.737113402061855,7.3951890034364265,5.709621993127148,1.4158075601374571,30.0,0.9,12.2,P.J. Tucker
389,,0.434,0.308,0.801,34.50669914738124,22.97076735688185,7.015834348355664,8.400730816077953,96.9,6.6,61.6,Russell Westbrook
390,,0.488,0.333,0.786,7.892857142857143,1.8928571428571428,1.6785714285714286,0.5357142857142857,0.5,-0.6,0.1,Isaiah Hartenstein
391,,0.635,0.0,0.525,25.06779661016949,11.972881355932204,9.172881355932203,0.9355932203389831,31.4,1.9,7.3,Clint Capela
